Timestamp (IST),Steps,Total Day Steps,HR,BP Systolic,BP Diastolic,SpO2 (%),Sleep Stage,Activity Level,Date
28-01-2025 23:20,0,5261,66,120.4,75.2,96.6,REM Sleep,None,28-01-2025
28-01-2025 23:25,0,5261,70,119.9,74.3,97.1,REM Sleep,None,28-01-2025
28-01-2025 23:30,0,5261,59,97.9,64.7,97.1,Deep Sleep,None,28-01-2025
28-01-2025 23:35,0,5261,49,106,61.5,93.5,Deep Sleep,None,28-01-2025
28-01-2025 23:40,0,5261,61,105.9,67.9,93.7,Light Sleep,None,28-01-2025
28-01-2025 23:45,0,5261,52,97.6,70.3,95.1,Deep Sleep,None,28-01-2025
28-01-2025 23:50,0,5261,46,98.6,70,92.7,Deep Sleep,None,28-01-2025
28-01-2025 23:55,0,5261,50,106.5,65.5,95.7,Deep Sleep,None,28-01-2025
29-01-2025 00:00,0,9270,57,98.7,63.8,94.3,Deep Sleep,None,29-01-2025
29-01-2025 00:05,0,9270,57,98.6,69.2,93.9,Deep Sleep,None,29-01-2025
29-01-2025 00:10,0,9270,66,105.3,70.3,94.9,Light Sleep,None,29-01-2025
29-01-2025 00:15,0,9270,66,109.9,67.6,95.5,Light Sleep,None,29-01-2025
29-01-2025 00:20,0,9270,75,111.3,65.8,96.5,Light Sleep,None,29-01-2025
29-01-2025 00:25,0,9270,70,107.8,67.7,97.1,Light Sleep,None,29-01-2025
29-01-2025 00:30,0,9270,64,111.9,70.8,96.6,Light Sleep,None,29-01-2025
29-01-2025 00:35,0,9270,62,117.7,65.3,97.1,Light Sleep,None,29-01-2025
29-01-2025 00:40,0,9270,70,112.5,69.8,94.5,Light Sleep,None,29-01-2025
29-01-2025 00:45,0,9270,67,104.8,70.8,94.8,Light Sleep,None,29-01-2025
29-01-2025 00:50,0,9270,70,102.9,68.9,96.2,Light Sleep,None,29-01-2025
29-01-2025 00:55,0,9270,59,119,69.5,94.8,Light Sleep,None,29-01-2025
29-01-2025 01:00,0,9270,61,116.3,72.8,95.8,Light Sleep,None,29-01-2025
29-01-2025 01:05,0,9270,57,102.2,70,95,Deep Sleep,None,29-01-2025
29-01-2025 01:10,0,9270,55,108.2,68.6,96.1,Deep Sleep,None,29-01-2025
29-01-2025 01:15,0,9270,47,101.2,63.1,95.6,Deep Sleep,None,29-01-2025
29-01-2025 01:20,0,9270,55,102.9,64.2,95.9,Deep Sleep,None,29-01-2025
29-01-2025 01:25,0,9270,52,90.4,65.3,94.9,Deep Sleep,None,29-01-2025
29-01-2025 01:30,0,9270,56,102.7,69.4,95.7,Light Sleep,None,29-01-2025
29-01-2025 01:35,0,9270,65,112.6,69.7,96.1,Light Sleep,None,29-01-2025
29-01-2025 01:40,13,9270,85,115.2,78,97.2,Awake,Sedentary,29-01-2025
29-01-2025 01:45,19,9270,76,120.1,82.1,97.8,Awake,Sedentary,29-01-2025
29-01-2025 01:50,24,9270,89,123.1,76.1,95.7,Awake,Sedentary,29-01-2025
29-01-2025 01:55,52,9270,75,123.7,81.1,98.5,Awake,Walking,29-01-2025
29-01-2025 02:00,24,9270,87,122.7,78.9,96.2,Awake,Sedentary,29-01-2025
29-01-2025 02:05,0,9270,62,106.9,72.8,96.9,Light Sleep,None,29-01-2025
29-01-2025 02:10,0,9270,51,98.4,63.3,96,Deep Sleep,None,29-01-2025
29-01-2025 02:15,0,9270,59,111.1,66.6,95.6,Light Sleep,None,29-01-2025
29-01-2025 02:20,19,9270,68,127.5,79,96.2,Awake,Sedentary,29-01-2025
29-01-2025 02:25,8,9270,76,120.2,80.2,96.5,Awake,Sedentary,29-01-2025
29-01-2025 02:30,19,9270,96,117.8,85.7,96.1,Awake,Sedentary,29-01-2025
29-01-2025 02:35,7,9270,75,121,81.9,97.9,Awake,Sedentary,29-01-2025
29-01-2025 02:40,0,9270,59,106.7,73.4,95.6,Light Sleep,None,29-01-2025
29-01-2025 02:45,0,9270,77,115.1,67.3,95.6,Light Sleep,None,29-01-2025
29-01-2025 02:50,0,9270,67,116.8,70.9,96.2,Light Sleep,None,29-01-2025
29-01-2025 02:55,0,9270,66,112.2,70,94.8,Light Sleep,None,29-01-2025
29-01-2025 03:00,0,9270,66,103.1,65.9,95.5,Light Sleep,None,29-01-2025
29-01-2025 03:05,0,9270,58,108.2,69.6,96.1,Light Sleep,None,29-01-2025
29-01-2025 03:10,0,9270,67,111.8,73.9,96.4,Light Sleep,None,29-01-2025
29-01-2025 03:15,0,9270,63,107.2,69,94.2,Light Sleep,None,29-01-2025
29-01-2025 03:20,0,9270,62,113.3,74.1,95.7,Light Sleep,None,29-01-2025
29-01-2025 03:25,0,9270,62,114.1,71.8,93.3,Light Sleep,None,29-01-2025
29-01-2025 03:30,0,9270,63,105.5,70.2,96.7,Light Sleep,None,29-01-2025
29-01-2025 03:35,0,9270,58,108,72.7,94.6,Light Sleep,None,29-01-2025
29-01-2025 03:40,0,9270,61,102.3,64.7,95.4,Light Sleep,None,29-01-2025
29-01-2025 03:45,0,9270,52,101.4,63.1,94.1,Deep Sleep,None,29-01-2025
29-01-2025 03:50,8,9270,57,123.3,77.3,97.9,Awake,Sedentary,29-01-2025
29-01-2025 03:55,23,9270,86,120.5,83.6,97.5,Awake,Walking,29-01-2025
29-01-2025 04:00,71,9270,80,128.3,79.9,96.4,Awake,Walking,29-01-2025
29-01-2025 04:05,27,9270,97,131.3,81.9,97.1,Awake,Sedentary,29-01-2025
29-01-2025 04:10,27,9270,106,124.8,78.7,98.2,Awake,Sedentary,29-01-2025
29-01-2025 04:15,14,9270,59,113.8,80.9,97.8,Awake,Sedentary,29-01-2025
29-01-2025 04:20,13,9270,83,120.8,81.5,96.8,Awake,Sedentary,29-01-2025
29-01-2025 04:25,27,9270,64,125.2,81.8,94.7,Awake,Sedentary,29-01-2025
29-01-2025 04:30,10,9270,80,114.1,82.8,97.6,Awake,Sedentary,29-01-2025
29-01-2025 04:35,0,9270,63,113.9,73.1,95.2,Light Sleep,None,29-01-2025
29-01-2025 04:40,0,9270,68,113,73.8,96.2,Light Sleep,None,29-01-2025
29-01-2025 04:45,0,9270,71,112.9,70,93.3,Light Sleep,None,29-01-2025
29-01-2025 04:50,0,9270,60,104,66.3,95.1,Light Sleep,None,29-01-2025
29-01-2025 04:55,67,9270,76,129.4,84.7,98.5,Awake,Walking,29-01-2025
29-01-2025 05:00,17,9270,85,115.3,85.6,97.5,Awake,Sedentary,29-01-2025
29-01-2025 05:05,36,9270,80,122.9,81.3,96.5,Awake,Sedentary,29-01-2025
29-01-2025 05:10,24,9270,69,111.5,77.8,95.6,Awake,Sedentary,29-01-2025
29-01-2025 05:15,0,9270,73,105.9,68.9,95.4,Light Sleep,None,29-01-2025
29-01-2025 05:20,0,9270,48,99.3,62.7,94.4,Deep Sleep,None,29-01-2025
29-01-2025 05:25,0,9270,63,114.7,58.8,95.3,Deep Sleep,None,29-01-2025
29-01-2025 05:30,0,9270,49,103.9,64.1,95.6,Deep Sleep,None,29-01-2025
29-01-2025 05:35,0,9270,52,98.4,69.3,95.1,Deep Sleep,None,29-01-2025
29-01-2025 05:40,0,9270,60,93.9,63.9,93.5,Deep Sleep,None,29-01-2025
29-01-2025 05:45,0,9270,56,104.3,61.6,95.5,Deep Sleep,None,29-01-2025
29-01-2025 05:50,0,9270,65,110.9,74.6,96.5,REM Sleep,None,29-01-2025
29-01-2025 05:55,0,9270,77,109.9,77.4,96.2,REM Sleep,None,29-01-2025
29-01-2025 06:00,87,9270,98,125.5,89,98.4,Awake,Jogging,29-01-2025
29-01-2025 06:05,28,9270,64,111.5,83.5,97.1,Awake,Sedentary,29-01-2025
29-01-2025 06:10,38,9270,75,124.7,85.6,97.7,Awake,Jogging,29-01-2025
29-01-2025 06:15,83,9270,75,119.7,79.4,95.9,Awake,Jogging,29-01-2025
29-01-2025 06:20,21,9270,77,126.9,75.2,98.4,Awake,Sedentary,29-01-2025
29-01-2025 06:25,28,9270,57,117.6,78.5,96.6,Awake,Sedentary,29-01-2025
29-01-2025 06:30,18,9270,96,125.1,87.3,97.8,Awake,Sedentary,29-01-2025
29-01-2025 06:35,23,9270,83,113.3,79.6,97.2,Awake,Sedentary,29-01-2025
29-01-2025 06:40,15,9270,57,112.9,80.4,98.6,Awake,Sedentary,29-01-2025
29-01-2025 06:45,22,9270,100,127.3,77.2,96.2,Awake,Sedentary,29-01-2025
29-01-2025 06:50,15,9270,51,122.4,82.2,97.8,Awake,Sedentary,29-01-2025
29-01-2025 06:55,13,9270,67,119.8,80.4,99,Awake,Sedentary,29-01-2025
29-01-2025 07:00,52,9270,84,125.7,78.1,97,Awake,Jogging,29-01-2025
29-01-2025 07:05,52,9270,96,128.9,90.6,97.6,Awake,Walking,29-01-2025
29-01-2025 07:10,13,9270,73,117.8,80.6,96.6,Awake,Sedentary,29-01-2025
29-01-2025 07:15,87,9270,93,115.6,81.7,97,Awake,Walking,29-01-2025
29-01-2025 07:20,9,9270,106,116,78.1,97.3,Awake,Sedentary,29-01-2025
29-01-2025 07:25,20,9270,56,119.3,83.2,97.8,Awake,Sedentary,29-01-2025
29-01-2025 07:30,5,9270,98,115.6,81.9,97.8,Awake,Sedentary,29-01-2025
29-01-2025 07:35,57,9270,98,116,75.4,96.6,Awake,Walking,29-01-2025
29-01-2025 07:40,35,9270,57,119,82.6,95.1,Awake,Sedentary,29-01-2025
29-01-2025 07:45,64,9270,68,127.1,80.6,97.5,Awake,Walking,29-01-2025
29-01-2025 07:50,24,9270,78,121.2,78.2,95.6,Awake,Sedentary,29-01-2025
29-01-2025 07:55,20,9270,76,123.2,80.1,96.7,Awake,Sedentary,29-01-2025
29-01-2025 08:00,15,9270,90,120.7,80.8,97.3,Awake,Sedentary,29-01-2025
29-01-2025 08:05,10,9270,89,115.7,76.6,98.8,Awake,Sedentary,29-01-2025
29-01-2025 08:10,40,9270,78,118.9,82.2,96.9,Awake,Sedentary,29-01-2025
29-01-2025 08:15,10,9270,77,114.3,79.6,97.4,Awake,Sedentary,29-01-2025
29-01-2025 08:20,92,9270,73,129,85.4,98.2,Awake,Jogging,29-01-2025
29-01-2025 08:25,20,9270,57,127.7,83,96,Awake,Sedentary,29-01-2025
29-01-2025 08:30,75,9270,84,127.6,85.2,96.1,Awake,Jogging,29-01-2025
29-01-2025 08:35,55,9270,78,122.3,83.6,97.9,Awake,Walking,29-01-2025
29-01-2025 08:40,15,9270,83,118.6,80.3,97.3,Awake,Sedentary,29-01-2025
29-01-2025 08:45,39,9270,107,129.2,80,96.5,Awake,Sedentary,29-01-2025
29-01-2025 08:50,31,9270,64,121.7,79.8,97.5,Awake,Sedentary,29-01-2025
29-01-2025 08:55,28,9270,67,124.9,86.6,97.4,Awake,Sedentary,29-01-2025
29-01-2025 09:00,74,9270,80,130.8,79.6,97.4,Awake,Walking,29-01-2025
29-01-2025 09:05,76,9270,102,122.6,82.4,96.1,Awake,Jogging,29-01-2025
29-01-2025 09:10,16,9270,99,113.9,81.7,97.9,Awake,Sedentary,29-01-2025
29-01-2025 09:15,28,9270,89,122.7,76,97.8,Awake,Sedentary,29-01-2025
29-01-2025 09:20,30,9270,83,123.9,86.7,95.3,Awake,Sedentary,29-01-2025
29-01-2025 09:25,54,9270,77,120.1,80.9,96.7,Awake,Walking,29-01-2025
29-01-2025 09:30,47,9270,52,124.9,81.2,98.7,Awake,Walking,29-01-2025
29-01-2025 09:35,27,9270,68,128.6,82.8,96.2,Awake,Sedentary,29-01-2025
29-01-2025 09:40,65,9270,94,115.8,77.9,96.4,Awake,Walking,29-01-2025
29-01-2025 09:45,54,9270,89,121.2,83.8,97.6,Awake,Jogging,29-01-2025
29-01-2025 09:50,66,9270,79,118.4,75,97.4,Awake,Walking,29-01-2025
29-01-2025 09:55,76,9270,86,123.5,82.6,97.7,Awake,Walking,29-01-2025
29-01-2025 10:00,39,9270,62,121,83.7,98.1,Awake,Sedentary,29-01-2025
29-01-2025 10:05,90,9270,95,128.2,85.2,97.1,Awake,Walking,29-01-2025
29-01-2025 10:10,17,9270,87,119.8,86.6,96.2,Awake,Sedentary,29-01-2025
29-01-2025 10:15,20,9270,73,123.8,85.3,99,Awake,Sedentary,29-01-2025
29-01-2025 10:20,83,9270,74,131.2,83.5,97.3,Awake,Jogging,29-01-2025
29-01-2025 10:25,66,9270,78,126.3,87,99,Awake,Walking,29-01-2025
29-01-2025 10:30,17,9270,88,105.3,74.7,98.1,Awake,Sedentary,29-01-2025
29-01-2025 10:35,11,9270,82,120.1,82.1,97.1,Awake,Sedentary,29-01-2025
29-01-2025 10:40,22,9270,105,111.9,84.4,94.8,Awake,Sedentary,29-01-2025
29-01-2025 10:45,20,9270,97,127.3,84.2,95.7,Awake,Sedentary,29-01-2025
29-01-2025 10:50,9,9270,70,116.9,74.9,96.6,Awake,Sedentary,29-01-2025
29-01-2025 10:55,26,9270,84,122.7,80.6,97.5,Awake,Sedentary,29-01-2025
29-01-2025 11:00,14,9270,64,115.4,79.7,97.1,Awake,Sedentary,29-01-2025
29-01-2025 11:05,11,9270,74,117.9,83.6,97.8,Awake,Sedentary,29-01-2025
29-01-2025 11:10,14,9270,85,132.2,84.6,97.8,Awake,Sedentary,29-01-2025
29-01-2025 11:15,73,9270,76,127.2,85.2,96.1,Awake,Jogging,29-01-2025
29-01-2025 11:20,30,9270,77,114.5,84.2,96.1,Awake,Sedentary,29-01-2025
29-01-2025 11:25,27,9270,66,131.1,85.7,96.9,Awake,Sedentary,29-01-2025
29-01-2025 11:30,40,9270,55,120.1,83.7,97.3,Awake,Sedentary,29-01-2025
29-01-2025 11:35,24,9270,77,119.8,79.4,96.9,Awake,Sedentary,29-01-2025
29-01-2025 11:40,20,9270,83,125.5,82.8,94.7,Awake,Sedentary,29-01-2025
29-01-2025 11:45,32,9270,78,116.4,78.5,96.1,Awake,Sedentary,29-01-2025
29-01-2025 11:50,32,9270,100,119.1,77.8,96.7,Awake,Sedentary,29-01-2025
29-01-2025 11:55,26,9270,89,124.6,84.3,96,Awake,Sedentary,29-01-2025
29-01-2025 12:00,25,9270,80,120.4,82.9,96.2,Awake,Sedentary,29-01-2025
29-01-2025 12:05,14,9270,90,115.6,79.4,97.2,Awake,Sedentary,29-01-2025
29-01-2025 12:10,94,9270,68,126.6,84.7,99,Awake,Walking,29-01-2025
29-01-2025 12:15,60,9270,82,119,82.6,95.8,Awake,Walking,29-01-2025
29-01-2025 12:20,57,9270,113,120.5,79.7,97.3,Awake,Walking,29-01-2025
29-01-2025 12:25,43,9270,65,115.6,83.8,97.2,Awake,Sedentary,29-01-2025
29-01-2025 12:30,25,9270,71,120.8,82.8,96.2,Awake,Sedentary,29-01-2025
29-01-2025 12:35,39,9270,90,122.1,75,98.5,Awake,Walking,29-01-2025
29-01-2025 12:40,20,9270,82,122.1,87.6,95.1,Awake,Sedentary,29-01-2025
29-01-2025 12:45,17,9270,85,123.7,73.7,97,Awake,Sedentary,29-01-2025
29-01-2025 12:50,16,9270,83,113.4,80,98,Awake,Sedentary,29-01-2025
29-01-2025 12:55,21,9270,83,129.7,80.3,97.4,Awake,Sedentary,29-01-2025
29-01-2025 13:00,68,9270,81,118.4,81,96.8,Awake,Walking,29-01-2025
29-01-2025 13:05,58,9270,89,111.8,77.8,95.8,Awake,Walking,29-01-2025
29-01-2025 13:10,4,9270,96,127.7,84.3,97,Awake,Sedentary,29-01-2025
29-01-2025 13:15,13,9270,74,124.5,77.7,96.8,Awake,Sedentary,29-01-2025
29-01-2025 13:20,32,9270,65,124.3,82,97.3,Awake,Sedentary,29-01-2025
29-01-2025 13:25,27,9270,92,117.4,77,97,Awake,Sedentary,29-01-2025
29-01-2025 13:30,22,9270,75,126.5,82.8,96.1,Awake,Sedentary,29-01-2025
29-01-2025 13:35,130,9270,86,127.5,74.8,95.9,Awake,Jogging,29-01-2025
29-01-2025 13:40,33,9270,85,121.4,80.4,96,Awake,Sedentary,29-01-2025
29-01-2025 13:45,36,9270,102,120.7,81.6,96.4,Awake,Sedentary,29-01-2025
29-01-2025 13:50,22,9270,60,126.5,77.8,95.4,Awake,Sedentary,29-01-2025
29-01-2025 13:55,77,9270,90,124.4,87.2,98.4,Awake,Walking,29-01-2025
29-01-2025 14:00,13,9270,97,118.4,84.2,96.9,Awake,Sedentary,29-01-2025
29-01-2025 14:05,42,9270,79,121.3,88.1,98.4,Awake,Sedentary,29-01-2025
29-01-2025 14:10,32,9270,72,109.9,84.6,95.4,Awake,Sedentary,29-01-2025
29-01-2025 14:15,13,9270,65,121,79.9,95.8,Awake,Sedentary,29-01-2025
29-01-2025 14:20,78,9270,64,125.1,82.1,98.6,Awake,Walking,29-01-2025
29-01-2025 14:25,4,9270,77,117.2,85.2,97.3,Awake,Sedentary,29-01-2025
29-01-2025 14:30,30,9270,45,119.6,78.8,97.2,Awake,Sedentary,29-01-2025
29-01-2025 14:35,35,9270,95,130.1,78.3,95.8,Awake,Sedentary,29-01-2025
29-01-2025 14:40,8,9270,75,118.5,78.8,97.3,Awake,Sedentary,29-01-2025
29-01-2025 14:45,53,9270,58,127.6,78.6,95,Awake,Walking,29-01-2025
29-01-2025 14:50,80,9270,83,125.7,84.9,96.8,Awake,Walking,29-01-2025
29-01-2025 14:55,32,9270,77,120.2,84,96.5,Awake,Sedentary,29-01-2025
29-01-2025 15:00,107,9270,72,128.7,79.2,99,Awake,Jogging,29-01-2025
29-01-2025 15:05,39,9270,49,122.8,79.8,95.8,Awake,Sedentary,29-01-2025
29-01-2025 15:10,28,9270,82,121.7,86.7,96.9,Awake,Sedentary,29-01-2025
29-01-2025 15:15,33,9270,81,116.4,79.3,96.2,Awake,Sedentary,29-01-2025
29-01-2025 15:20,15,9270,96,123.1,81.5,97.1,Awake,Sedentary,29-01-2025
29-01-2025 15:25,19,9270,94,113.7,80,96.2,Awake,Sedentary,29-01-2025
29-01-2025 15:30,9,9270,84,122.6,75.9,99,Awake,Sedentary,29-01-2025
29-01-2025 15:35,103,9270,76,124.9,83.2,97.2,Awake,Walking,29-01-2025
29-01-2025 15:40,37,9270,89,126.1,83.4,97.5,Awake,Sedentary,29-01-2025
29-01-2025 15:45,54,9270,66,129.7,85.4,95.8,Awake,Walking,29-01-2025
29-01-2025 15:50,38,9270,77,125.3,85.8,98.1,Awake,Sedentary,29-01-2025
29-01-2025 15:55,125,9270,93,128.2,82.6,96.7,Awake,Jogging,29-01-2025
29-01-2025 16:00,19,9270,90,120.8,78.2,96.7,Awake,Sedentary,29-01-2025
29-01-2025 16:05,32,9270,108,128.8,81.4,97,Awake,Sedentary,29-01-2025
29-01-2025 16:10,10,9270,74,125,78.4,97.2,Awake,Sedentary,29-01-2025
29-01-2025 16:15,66,9270,69,124.9,79.8,96.7,Awake,Walking,29-01-2025
29-01-2025 16:20,28,9270,79,129,80.6,96,Awake,Sedentary,29-01-2025
29-01-2025 16:25,59,9270,87,132.7,81.7,98.4,Awake,Walking,29-01-2025
29-01-2025 16:30,10,9270,56,123.9,83.9,97.8,Awake,Sedentary,29-01-2025
29-01-2025 16:35,66,9270,72,126.8,78.6,97.5,Awake,Walking,29-01-2025
29-01-2025 16:40,36,9270,101,125.9,81.1,98.2,Awake,Sedentary,29-01-2025
29-01-2025 16:45,23,9270,58,121.4,79.3,96.2,Awake,Sedentary,29-01-2025
29-01-2025 16:50,31,9270,74,121.5,80.1,98.1,Awake,Sedentary,29-01-2025
29-01-2025 16:55,44,9270,49,130.1,80.2,98.1,Awake,Sedentary,29-01-2025
29-01-2025 17:00,18,9270,64,123.2,80.5,95.7,Awake,Sedentary,29-01-2025
29-01-2025 17:05,34,9270,83,120.1,85.2,97.2,Awake,Sedentary,29-01-2025
29-01-2025 17:10,107,9270,102,127.9,83.7,97.4,Awake,Jogging,29-01-2025
29-01-2025 17:15,13,9270,72,121.3,79,95.8,Awake,Sedentary,29-01-2025
29-01-2025 17:20,7,9270,100,114.3,76.6,95.5,Awake,Sedentary,29-01-2025
29-01-2025 17:25,34,9270,93,128,78.3,97,Awake,Sedentary,29-01-2025
29-01-2025 17:30,88,9270,88,124.8,83.9,97.7,Awake,Walking,29-01-2025
29-01-2025 17:35,38,9270,53,126.6,76.4,97.7,Awake,Sedentary,29-01-2025
29-01-2025 17:40,80,9270,81,123.3,86.6,95.7,Awake,Walking,29-01-2025
29-01-2025 17:45,2,9270,66,119.6,81.2,96.6,Awake,Sedentary,29-01-2025
29-01-2025 17:50,36,9270,78,116.5,77.8,97.9,Awake,Sedentary,29-01-2025
29-01-2025 17:55,16,9270,102,126.6,80.2,95.2,Awake,Sedentary,29-01-2025
29-01-2025 18:00,32,9270,112,115.6,79.7,97.4,Awake,Sedentary,29-01-2025
29-01-2025 18:05,49,9270,77,123.2,81.5,97.3,Awake,Sedentary,29-01-2025
29-01-2025 18:10,29,9270,96,120.5,79.1,97.3,Awake,Sedentary,29-01-2025
29-01-2025 18:15,28,9270,96,124.1,78.2,97.8,Awake,Sedentary,29-01-2025
29-01-2025 18:20,31,9270,62,124.7,84,97.1,Awake,Sedentary,29-01-2025
29-01-2025 18:25,42,9270,84,124.2,79.1,97.5,Awake,Sedentary,29-01-2025
29-01-2025 18:30,25,9270,91,120.1,83.7,97.8,Awake,Sedentary,29-01-2025
29-01-2025 18:35,102,9270,92,121.4,84.4,97.7,Awake,Walking,29-01-2025
29-01-2025 18:40,107,9270,82,124.2,82.6,96.5,Awake,Jogging,29-01-2025
29-01-2025 18:45,28,9270,73,112.3,81.8,97.3,Awake,Sedentary,29-01-2025
29-01-2025 18:50,19,9270,70,135.2,77.8,95.1,Awake,Sedentary,29-01-2025
29-01-2025 18:55,89,9270,91,122.5,79.9,97,Awake,Walking,29-01-2025
29-01-2025 19:00,37,9270,86,116.7,84.4,96,Awake,Sedentary,29-01-2025
29-01-2025 19:05,14,9270,85,119.8,83.7,96.9,Awake,Sedentary,29-01-2025
29-01-2025 19:10,35,9270,89,121.6,75.7,98.1,Awake,Sedentary,29-01-2025
29-01-2025 19:15,25,9270,53,120,84.7,98.5,Awake,Sedentary,29-01-2025
29-01-2025 19:20,0,9270,71,126,79.5,96.9,Awake,Sedentary,29-01-2025
29-01-2025 19:25,13,9270,67,117.2,82.4,97.9,Awake,Sedentary,29-01-2025
29-01-2025 19:30,98,9270,61,121.6,83.1,96.3,Awake,Walking,29-01-2025
29-01-2025 19:35,48,9270,85,124.1,83.3,96.1,Awake,Jogging,29-01-2025
29-01-2025 19:40,58,9270,62,125.3,79.2,96.2,Awake,Walking,29-01-2025
29-01-2025 19:45,66,9270,59,121.6,77.2,97.7,Awake,Walking,29-01-2025
29-01-2025 19:50,30,9270,76,122.3,84.7,95.7,Awake,Sedentary,29-01-2025
29-01-2025 19:55,42,9270,106,117.6,83.8,97.1,Awake,Sedentary,29-01-2025
29-01-2025 20:00,97,9270,81,129.9,87.2,97.1,Awake,Walking,29-01-2025
29-01-2025 20:05,22,9270,66,119.4,78.6,95.9,Awake,Sedentary,29-01-2025
29-01-2025 20:10,120,9270,84,123.6,88.4,97.4,Awake,Jogging,29-01-2025
29-01-2025 20:15,28,9270,63,126.1,79.6,98.2,Awake,Sedentary,29-01-2025
29-01-2025 20:20,78,9270,84,125.3,85.3,97.1,Awake,Walking,29-01-2025
29-01-2025 20:25,33,9270,81,120.6,78.2,96.9,Awake,Sedentary,29-01-2025
29-01-2025 20:30,37,9270,86,118.8,83,96.3,Awake,Sedentary,29-01-2025
29-01-2025 20:35,41,9270,84,126,76.4,95.7,Awake,Sedentary,29-01-2025
29-01-2025 20:40,35,9270,93,118,80.1,96.7,Awake,Sedentary,29-01-2025
29-01-2025 20:45,97,9270,109,127.8,84.7,97.1,Awake,Jogging,29-01-2025
29-01-2025 20:50,125,9270,102,129.6,80.7,97.1,Awake,Jogging,29-01-2025
29-01-2025 20:55,31,9270,101,123.4,85.2,97.1,Awake,Sedentary,29-01-2025
29-01-2025 21:00,23,9270,79,127.3,75.8,98.5,Awake,Sedentary,29-01-2025
29-01-2025 21:05,32,9270,69,121.6,80.3,97.9,Awake,Sedentary,29-01-2025
29-01-2025 21:10,112,9270,75,137.2,82.6,97.3,Awake,Jogging,29-01-2025
29-01-2025 21:15,26,9270,69,125.2,79,98.1,Awake,Sedentary,29-01-2025
29-01-2025 21:20,27,9270,86,121.7,79.9,99,Awake,Sedentary,29-01-2025
29-01-2025 21:25,26,9270,82,128.3,82.3,96.4,Awake,Sedentary,29-01-2025
29-01-2025 21:30,35,9270,69,119.7,79.1,98.6,Awake,Sedentary,29-01-2025
29-01-2025 21:35,93,9270,78,124,84.8,96.2,Awake,Walking,29-01-2025
29-01-2025 21:40,46,9270,65,125.4,81.6,97.7,Awake,Sedentary,29-01-2025
29-01-2025 21:45,29,9270,67,115.9,81.3,97.1,Awake,Sedentary,29-01-2025
29-01-2025 21:50,111,9270,90,126.1,85,99,Awake,Jogging,29-01-2025
29-01-2025 21:55,46,9270,67,123.1,78,94.7,Awake,Sedentary,29-01-2025
29-01-2025 22:00,35,9270,61,124.3,82.5,96.1,Awake,Sedentary,29-01-2025
29-01-2025 22:05,44,9270,95,126.4,85.2,96.1,Awake,Sedentary,29-01-2025
29-01-2025 22:10,0,9270,73,110.6,66.6,96.1,Light Sleep,None,29-01-2025
29-01-2025 22:15,0,9270,72,113.6,76.4,94.7,Light Sleep,None,29-01-2025
29-01-2025 22:20,0,9270,75,110.3,65.8,96.7,Light Sleep,None,29-01-2025
29-01-2025 22:25,0,9270,53,97.6,64.8,96.4,Deep Sleep,None,29-01-2025
29-01-2025 22:30,0,9270,61,109.5,70,95.7,Light Sleep,None,29-01-2025
29-01-2025 22:35,0,9270,63,105.1,68.6,95.6,Light Sleep,None,29-01-2025
29-01-2025 22:40,0,9270,72,106.4,71,96.1,Light Sleep,None,29-01-2025
29-01-2025 22:45,118,9270,75,132.3,85.7,97.5,Awake,Walking,29-01-2025
29-01-2025 22:50,57,9270,83,123.4,82.9,97.2,Awake,Sedentary,29-01-2025
29-01-2025 22:55,135,9270,60,116.8,83.1,95.7,Awake,Walking,29-01-2025
29-01-2025 23:00,62,9270,77,123.1,79,98.5,Awake,Sedentary,29-01-2025
29-01-2025 23:05,16,9270,79,125.5,80,97.9,Awake,Sedentary,29-01-2025
29-01-2025 23:10,79,9270,92,132.6,83.5,97.6,Awake,Sedentary,29-01-2025
29-01-2025 23:15,51,9270,65,120.6,86.5,97.5,Awake,Sedentary,29-01-2025
29-01-2025 23:20,215,9270,98,127.9,90.3,96.3,Awake,Walking,29-01-2025
29-01-2025 23:25,0,9270,58,106.6,71.5,95.5,Light Sleep,None,29-01-2025
29-01-2025 23:30,0,9270,67,121.5,71.6,95.6,Light Sleep,None,29-01-2025
29-01-2025 23:35,0,9270,62,112,73.1,97.1,Light Sleep,None,29-01-2025
29-01-2025 23:40,0,9270,65,107.2,73,95.1,Light Sleep,None,29-01-2025
29-01-2025 23:45,0,9270,78,109.6,69.5,98.6,Light Sleep,None,29-01-2025
29-01-2025 23:50,0,9270,75,114.9,75.4,95.2,REM Sleep,None,29-01-2025
29-01-2025 23:55,0,9270,69,112.4,78.1,98.4,REM Sleep,None,29-01-2025
30-01-2025 00:00,6,7148,63,128.6,83.7,97.5,Awake,Sedentary,30-01-2025
30-01-2025 00:05,15,7148,75,120,85.6,96,Awake,Sedentary,30-01-2025
30-01-2025 00:10,11,7148,81,129.1,74.4,97.2,Awake,Sedentary,30-01-2025
30-01-2025 00:15,19,7148,65,121.2,83.3,96.4,Awake,Sedentary,30-01-2025
30-01-2025 00:20,35,7148,88,128.1,82.6,96.3,Awake,Walking,30-01-2025
30-01-2025 00:25,12,7148,76,124.8,76.2,97.8,Awake,Sedentary,30-01-2025
30-01-2025 00:30,12,7148,47,118.6,79.7,96.7,Awake,Sedentary,30-01-2025
