age,gender,height,weight,activity_level,bmi,target_calories,resting_heart_rate,weight_goal,timestamp
48.09808222306954,Female,159.2,63.7,Sedentary,25.14,1496.0,92.0,Lose Weight,2024-10-12 23:39:58.940401700
49.953022309971544,Male,178.4,78.0,Sedentary,24.51,2212.0,91.0,Lose Weight,2024-10-13 08:26:06.507969268
18.0,Female,159.5,58.8,Sedentary,23.09,1752.0,76.0,Maintain Weight,2024-10-13 17:12:14.075536836
30.887748871035814,Female,168.9,71.2,Moderately Active,24.96,2134.0,66.0,Maintain Weight,2024-10-14 01:58:21.643104404
30.5427096080505,Female,150.8,65.8,Moderately Active,28.96,1823.0,52.0,Lose Weight,2024-10-14 10:44:29.210671972
18.109859663386146,Female,159.7,67.7,Sedentary,26.56,1727.0,68.0,Lose Weight,2024-10-14 19:30:36.778239540
25.6661997489095,Male,177.9,79.1,Very Active,24.99,3059.0,53.0,Lose Weight,2024-10-15 04:16:44.345807108
21.673089854410055,Female,163.1,53.8,Very Active,20.22,2179.0,61.0,Gain Weight,2024-10-15 13:02:51.913374676
56.02724532108347,Female,164.7,66.4,Moderately Active,24.47,1885.0,68.0,Maintain Weight,2024-10-15 21:48:59.480942244
46.228140717769534,Male,179.2,66.5,Moderately Active,20.71,2347.0,61.0,Maintain Weight,2024-10-16 06:35:07.048509812
50.258661139929906,Male,189.4,71.9,Very Active,20.05,3191.0,59.0,Maintain Weight,2024-10-16 15:21:14.616077376
43.66006476851882,Female,158.9,58.2,Sedentary,23.04,1511.0,84.0,Maintain Weight,2024-10-17 00:07:22.183644944
21.45137874539325,Male,167.1,77.0,Moderately Active,27.58,2358.0,74.0,Lose Weight,2024-10-17 08:53:29.751212512
28.705756804642718,Female,162.2,78.4,Sedentary,29.8,1900.0,65.0,Lose Weight,2024-10-17 17:39:37.318780080
40.872494734735014,Female,147.1,53.5,Moderately Active,24.73,1508.0,69.0,Maintain Weight,2024-10-18 02:25:44.886347648
20.334466293296657,Male,178.3,63.2,Sedentary,19.87,2073.0,69.0,Lose Weight,2024-10-18 11:11:52.453915216
43.555981162068655,Female,158.1,56.5,Very Active,22.61,2091.0,65.0,Maintain Weight,2024-10-18 19:58:00.021482784
32.11609522210238,Female,164.7,64.0,Very Active,23.6,2448.0,64.0,Lose Weight,2024-10-19 04:44:07.589050352
30.50215030940483,Female,156.1,65.1,Sedentary,26.7,1617.0,73.0,Lose Weight,2024-10-19 13:30:15.156617920
43.5315196184419,Female,162.4,48.7,Moderately Active,18.47,1732.0,65.0,Gain Weight,2024-10-19 22:16:22.724185484
40.33115973783248,Male,168.5,60.3,Very Active,21.22,2553.0,58.0,Maintain Weight,2024-10-20 07:02:30.291753052
30.66840601017104,Male,178.9,76.2,Moderately Active,23.81,2515.0,54.0,Maintain Weight,2024-10-20 15:48:37.859320620
48.91195764037098,Female,164.7,65.3,Very Active,24.07,2210.0,62.0,Maintain Weight,2024-10-21 00:34:45.426888188
22.027240068801234,Male,168.6,49.5,Moderately Active,17.41,2185.0,68.0,Gain Weight,2024-10-21 09:20:52.994455756
42.39122728333116,Female,159.9,64.9,Sedentary,25.35,1665.0,88.0,Lose Weight,2024-10-21 18:07:00.562023324
42.11721509562061,Female,163.0,70.6,Sedentary,26.57,1741.0,71.0,Maintain Weight,2024-10-22 02:53:08.129590892
31.285442728232116,Female,156.2,71.7,Sedentary,29.4,1717.0,75.0,Maintain Weight,2024-10-22 11:39:15.697158460
38.913596266905415,Female,160.8,67.4,Moderately Active,26.08,2024.0,59.0,Lose Weight,2024-10-22 20:25:23.264726028
19.986637083376365,Female,165.7,77.7,Sedentary,28.33,1998.0,72.0,Lose Weight,2024-10-23 05:11:30.832293592
46.08832423048281,Male,172.1,64.0,Moderately Active,21.6,2155.0,62.0,Lose Weight,2024-10-23 13:57:38.399861160
32.78117436268413,Female,162.9,48.5,Moderately Active,18.28,1814.0,77.0,Gain Weight,2024-10-23 22:43:45.967428728
28.727323753771525,Male,172.9,68.2,Moderately Active,22.82,2588.0,65.0,Maintain Weight,2024-10-24 07:29:53.534996296
47.58811071004267,Male,181.8,82.7,Very Active,25.0,3298.0,61.0,Lose Weight,2024-10-24 16:16:01.102563864
26.54787571348689,Female,158.5,64.8,Very Active,25.79,2250.0,58.0,Lose Weight,2024-10-25 01:02:08.670131432
18.098464443637283,Female,163.3,69.7,Moderately Active,26.13,2334.0,61.0,Lose Weight,2024-10-25 09:48:16.237699000
18.0,Female,166.3,66.0,Very Active,23.86,2686.0,59.0,Maintain Weight,2024-10-25 18:34:23.805266568
42.272119416147675,Female,149.7,56.3,Moderately Active,25.14,1587.0,74.0,Lose Weight,2024-10-26 03:20:31.372834136
19.6348477700446,Female,169.0,63.7,Moderately Active,22.33,2030.0,62.0,Gain Weight,2024-10-26 12:06:38.940401700
56.057530183812375,Male,181.4,74.9,Very Active,22.74,2853.0,64.0,Gain Weight,2024-10-26 20:52:46.507969268
18.0,Female,160.0,83.6,Sedentary,32.68,2018.0,73.0,Lose Weight,2024-10-27 05:38:54.075536836
55.35747641948046,Female,164.6,60.2,Sedentary,22.23,1440.0,76.0,Gain Weight,2024-10-27 14:25:01.643104404
37.53220960643142,Male,166.3,72.5,Very Active,26.23,2681.0,63.0,Lose Weight,2024-10-27 23:11:09.210671972
33.83944265755529,Male,175.4,70.9,Moderately Active,23.03,2692.0,65.0,Maintain Weight,2024-10-28 07:57:16.778239540
28.460970958292602,Female,169.2,73.4,Very Active,25.65,2593.0,60.0,Maintain Weight,2024-10-28 16:43:24.345807108
39.78963337222485,Male,170.0,58.4,Very Active,20.19,2697.0,58.0,Maintain Weight,2024-10-29 01:29:31.913374676
34.54838357090182,Female,153.8,67.0,Sedentary,28.34,1587.0,81.0,Lose Weight,2024-10-29 10:15:39.480942244
48.23962258419826,Male,166.2,59.5,Very Active,21.53,2507.0,48.0,Maintain Weight,2024-10-29 19:01:47.048509808
36.37073178394448,Male,173.5,59.5,Moderately Active,19.75,2269.0,57.0,Lose Weight,2024-10-30 03:47:54.616077376
36.80362113754253,Female,157.7,61.4,Moderately Active,24.66,1729.0,74.0,Maintain Weight,2024-10-30 12:34:02.183644944
30.63665345343373,Male,172.8,80.7,Moderately Active,27.03,2728.0,77.0,Maintain Weight,2024-10-30 21:20:09.751212512
34.316652515347194,Male,192.0,78.5,Very Active,21.31,3427.0,55.0,Lose Weight,2024-10-31 06:06:17.318780080
38.69362122670471,Male,178.0,63.4,Sedentary,20.0,1891.0,78.0,Maintain Weight,2024-10-31 14:52:24.886347648
18.0,Male,165.4,64.9,Moderately Active,23.72,2529.0,72.0,Maintain Weight,2024-10-31 23:38:32.453915216
18.821774934731444,Male,171.0,69.4,Moderately Active,23.74,2454.0,75.0,Maintain Weight,2024-11-01 08:24:40.021482784
43.91916912827258,Male,182.1,85.1,Moderately Active,25.64,2485.0,56.0,Lose Weight,2024-11-01 17:10:47.589050352
37.050385257535304,Female,160.3,69.0,Moderately Active,26.85,1873.0,64.0,Maintain Weight,2024-11-02 01:56:55.156617920
32.79219996376785,Female,157.3,63.7,Sedentary,25.76,1675.0,77.0,Lose Weight,2024-11-02 10:43:02.724185484
35.22120719678472,Male,189.6,120.2,Sedentary,33.42,2818.0,86.0,Lose Weight,2024-11-02 19:29:10.291753052
39.170980464340055,Female,172.4,80.0,Sedentary,26.9,1803.0,100.0,Lose Weight,2024-11-03 04:15:17.859320620
28.52288383628766,Female,156.9,54.9,Very Active,22.31,2078.0,59.0,Gain Weight,2024-11-03 13:01:25.426888188
25.660343295172247,Female,158.7,49.2,Sedentary,19.55,1590.0,69.0,Maintain Weight,2024-11-03 21:47:32.994455756
37.350143061172176,Male,163.9,67.0,Sedentary,24.95,1910.0,83.0,Lose Weight,2024-11-04 06:33:40.562023324
23.259526668619614,Female,163.2,59.5,Very Active,22.33,2466.0,67.0,Lose Weight,2024-11-04 15:19:48.129590892
39.89903306857366,Male,161.8,78.2,Sedentary,29.84,2008.0,81.0,Lose Weight,2024-11-05 00:05:55.697158460
18.0,Female,154.8,57.3,Very Active,23.92,2277.0,55.0,Gain Weight,2024-11-05 08:52:03.264726028
47.34986764790772,Male,188.1,72.4,Moderately Active,20.46,2425.0,77.0,Lose Weight,2024-11-05 17:38:10.832293592
40.67116978895652,Male,177.7,73.7,Very Active,23.34,3033.0,63.0,Maintain Weight,2024-11-06 02:24:18.399861160
38.07235681176651,Female,159.6,73.1,Sedentary,28.69,1709.0,72.0,Lose Weight,2024-11-06 11:10:25.967428728
46.79229180734617,Female,163.9,86.3,Sedentary,32.11,1840.0,83.0,Lose Weight,2024-11-06 19:56:33.534996296
54.98569333355092,Male,168.9,76.1,Moderately Active,26.66,2278.0,77.0,Lose Weight,2024-11-07 04:42:41.102563864
47.17244078021756,Female,160.0,62.8,Very Active,24.52,2357.0,66.0,Maintain Weight,2024-11-07 13:28:48.670131432
18.0,Female,161.4,63.0,Moderately Active,24.18,2271.0,70.0,Maintain Weight,2024-11-07 22:14:56.237699000
19.645076399171582,Female,158.8,69.5,Sedentary,27.55,1844.0,77.0,Maintain Weight,2024-11-08 07:01:03.805266568
27.502177067651854,Male,178.7,88.7,Moderately Active,27.75,2871.0,79.0,Lose Weight,2024-11-08 15:47:11.372834136
35.313092602530006,Male,156.5,49.0,Moderately Active,20.0,1884.0,62.0,Lose Weight,2024-11-09 00:33:18.940401700
41.21190824562947,Female,152.9,53.7,Moderately Active,22.95,1644.0,73.0,Maintain Weight,2024-11-09 09:19:26.507969268
26.291074242158412,Female,163.9,58.3,Moderately Active,21.68,2054.0,60.0,Lose Weight,2024-11-09 18:05:34.075536836
37.24120117372494,Female,172.5,70.7,Very Active,23.76,2479.0,65.0,Maintain Weight,2024-11-10 02:51:41.643104404
25.93540481176013,Male,175.0,84.8,Moderately Active,27.69,2465.0,68.0,Lose Weight,2024-11-10 11:37:49.210671972
27.66178636409662,Male,177.3,74.2,Sedentary,23.61,2090.0,90.0,Lose Weight,2024-11-10 20:23:56.778239540
18.120066837821334,Female,162.1,45.0,Moderately Active,17.12,1855.0,73.0,Gain Weight,2024-11-11 05:10:04.345807108
23.921201046669147,Female,163.4,65.0,Sedentary,24.35,1757.0,70.0,Maintain Weight,2024-11-11 13:56:11.913374676
18.779784732603996,Female,166.2,73.8,Moderately Active,26.74,2191.0,80.0,Maintain Weight,2024-11-11 22:42:19.480942244
23.289520964272008,Female,154.4,61.0,Moderately Active,25.61,1927.0,81.0,Lose Weight,2024-11-12 07:28:27.048509808
47.64370155929407,Female,172.2,82.2,Sedentary,27.71,1853.0,87.0,Lose Weight,2024-11-12 16:14:34.616077376
23.607213334016684,Female,163.2,66.3,Sedentary,24.88,1686.0,74.0,Gain Weight,2024-11-13 01:00:42.183644944
66.5885847780487,Male,181.5,68.8,Sedentary,20.88,1907.0,78.0,Lose Weight,2024-11-13 09:46:49.751212512
40.91981481057067,Female,171.8,70.9,Very Active,24.03,2708.0,61.0,Maintain Weight,2024-11-13 18:32:57.318780080
37.218033484338484,Male,167.9,60.1,Very Active,21.33,2645.0,56.0,Gain Weight,2024-11-14 03:19:04.886347648
24.699706637825436,Female,157.6,86.3,Sedentary,34.74,2122.0,94.0,Lose Weight,2024-11-14 12:05:12.453915216
43.4037185529079,Female,172.9,72.2,Very Active,24.14,2560.0,61.0,Gain Weight,2024-11-14 20:51:20.021482784
28.092346085146712,Male,175.6,68.6,Moderately Active,22.26,2304.0,51.0,Lose Weight,2024-11-15 05:37:27.589050352
36.464117775744334,Male,168.5,66.9,Sedentary,23.55,1939.0,83.0,Gain Weight,2024-11-15 14:23:35.156617920
65.72101445922553,Male,176.8,80.1,Sedentary,25.63,1962.0,77.0,Lose Weight,2024-11-15 23:09:42.724185484
33.8472812033042,Male,168.7,66.3,Moderately Active,23.28,2431.0,69.0,Maintain Weight,2024-11-16 07:55:50.291753052
48.791279915428106,Female,166.7,76.0,Moderately Active,27.35,2131.0,67.0,Lose Weight,2024-11-16 16:41:57.859320620
26.56188289848935,Male,172.1,72.8,Moderately Active,24.56,2498.0,76.0,Maintain Weight,2024-11-17 01:28:05.426888188
34.58013811403646,Female,165.3,63.1,Sedentary,23.07,1692.0,89.0,Maintain Weight,2024-11-17 10:14:12.994455756
56.24960762762612,Male,168.0,94.8,Sedentary,33.56,2149.0,82.0,Lose Weight,2024-11-17 19:00:20.562023324
27.47639530654679,Female,163.4,64.5,Moderately Active,24.15,1867.0,68.0,Gain Weight,2024-11-18 03:46:28.129590892
56.74938269596315,Female,160.5,74.9,Sedentary,29.08,1636.0,80.0,Lose Weight,2024-11-18 12:32:35.697158460
43.493023225465706,Female,169.2,67.5,Sedentary,23.57,1672.0,80.0,Gain Weight,2024-11-18 21:18:43.264726028
28.25039868926879,Female,162.8,72.8,Sedentary,27.45,1740.0,74.0,Lose Weight,2024-11-19 06:04:50.832293592
42.58889286866625,Female,150.2,53.3,Very Active,23.62,1998.0,63.0,Maintain Weight,2024-11-19 14:50:58.399861160
46.67065339552076,Female,155.3,46.4,Very Active,19.22,2011.0,62.0,Gain Weight,2024-11-19 23:37:05.967428728
42.46171954660636,Male,179.6,96.9,Moderately Active,30.05,2598.0,81.0,Lose Weight,2024-11-20 08:23:13.534996296
18.0,Female,160.9,66.2,Very Active,25.58,2528.0,66.0,Maintain Weight,2024-11-20 17:09:21.102563864
26.274353890101576,Male,181.0,80.0,Sedentary,24.41,2361.0,75.0,Maintain Weight,2024-11-21 01:55:28.670131432
32.02977637338194,Male,173.4,62.2,Moderately Active,20.69,2282.0,76.0,Maintain Weight,2024-11-21 10:41:36.237699000
34.10679885079944,Female,163.9,73.5,Sedentary,27.39,1772.0,72.0,Maintain Weight,2024-11-21 19:27:43.805266568
42.44806517060813,Male,175.3,74.5,Moderately Active,24.26,2412.0,75.0,Gain Weight,2024-11-22 04:13:51.372834136
37.132412011199044,Female,161.7,62.0,Very Active,23.71,2209.0,57.0,Lose Weight,2024-11-22 12:59:58.940401700
18.975867695478783,Male,164.9,66.8,Moderately Active,24.57,2549.0,63.0,Maintain Weight,2024-11-22 21:46:06.507969268
39.56237421207156,Female,169.3,80.3,Sedentary,28.02,1800.0,82.0,Lose Weight,2024-11-23 06:32:14.075536836
42.32702894340588,Male,172.9,84.7,Moderately Active,28.34,2581.0,51.0,Maintain Weight,2024-11-23 15:18:21.643104404
41.71748537517248,Female,150.3,63.9,Sedentary,28.27,1543.0,66.0,Lose Weight,2024-11-24 00:04:29.210671972
47.96936870665546,Female,162.9,55.4,Very Active,20.9,1973.0,59.0,Gain Weight,2024-11-24 08:50:36.778239540
45.00706585458685,Female,151.1,64.1,Moderately Active,28.09,1820.0,71.0,Maintain Weight,2024-11-24 17:36:44.345807108
40.51016095074124,Female,166.6,80.2,Moderately Active,28.92,2231.0,67.0,Lose Weight,2024-11-25 02:22:51.913374676
34.15801146249623,Male,174.6,102.0,Moderately Active,33.46,2840.0,59.0,Lose Weight,2024-11-25 11:08:59.480942244
18.0,Female,161.4,53.8,Moderately Active,20.63,2147.0,64.0,Maintain Weight,2024-11-25 19:55:07.048509808
40.15541862959103,Male,193.3,100.8,Sedentary,26.97,2431.0,83.0,Maintain Weight,2024-11-26 04:41:14.616077376
37.49225224595733,Male,167.2,49.6,Moderately Active,17.75,1945.0,74.0,Gain Weight,2024-11-26 13:27:22.183644944
38.258946046344484,Male,185.2,96.8,Sedentary,28.21,2513.0,80.0,Lose Weight,2024-11-26 22:13:29.751212512
19.679017090156286,Female,164.5,60.5,Moderately Active,22.36,2153.0,78.0,Maintain Weight,2024-11-27 06:59:37.318780080
22.02732151510085,Male,182.0,88.9,Very Active,26.85,3592.0,62.0,Lose Weight,2024-11-27 15:45:44.886347648
47.637834239994845,Male,177.0,67.2,Very Active,21.45,2732.0,56.0,Maintain Weight,2024-11-28 00:31:52.453915216
34.52533815372014,Male,187.3,66.4,Moderately Active,18.93,2421.0,68.0,Maintain Weight,2024-11-28 09:18:00.021482784
43.178008368471495,Female,156.8,55.5,Moderately Active,22.59,1624.0,60.0,Gain Weight,2024-11-28 18:04:07.589050352
35.339820513565535,Female,169.7,52.1,Sedentary,18.1,1518.0,79.0,Gain Weight,2024-11-29 02:50:15.156617916
35.35707367394894,Male,177.6,82.8,Moderately Active,26.25,2450.0,78.0,Maintain Weight,2024-11-29 11:36:22.724185484
46.259405671711974,Female,168.3,50.2,Sedentary,17.74,1463.0,85.0,Gain Weight,2024-11-29 20:22:30.291753052
28.80746326139151,Female,165.5,66.0,Moderately Active,24.09,2177.0,80.0,Maintain Weight,2024-11-30 05:08:37.859320620
36.1534493232918,Male,177.7,55.9,Sedentary,17.69,1943.0,78.0,Gain Weight,2024-11-30 13:54:45.426888188
29.45269653553949,Male,174.6,75.4,Sedentary,24.72,2018.0,91.0,Gain Weight,2024-11-30 22:40:52.994455756
29.786045270812213,Female,161.2,75.2,Moderately Active,28.93,2045.0,69.0,Lose Weight,2024-12-01 07:27:00.562023324
31.289934518376327,Male,183.6,92.5,Sedentary,27.44,2475.0,92.0,Lose Weight,2024-12-01 16:13:08.129590892
37.665605259604554,Female,165.5,58.6,Moderately Active,21.41,1919.0,70.0,Maintain Weight,2024-12-02 00:59:15.697158460
29.255016540038273,Female,157.8,64.4,Sedentary,25.88,1633.0,86.0,Lose Weight,2024-12-02 09:45:23.264726028
50.06907350688225,Female,167.1,72.8,Sedentary,26.07,1673.0,92.0,Lose Weight,2024-12-02 18:31:30.832293592
24.264712373365953,Female,171.9,75.1,Moderately Active,25.42,2242.0,69.0,Lose Weight,2024-12-03 03:17:38.399861160
32.75754027006369,Female,168.4,58.2,Sedentary,20.53,1649.0,82.0,Maintain Weight,2024-12-03 12:03:45.967428728
29.7232273007099,Female,157.6,70.5,Sedentary,28.37,1777.0,90.0,Lose Weight,2024-12-03 20:49:53.534996296
52.3637346122448,Male,182.7,53.0,Moderately Active,15.89,1987.0,69.0,Gain Weight,2024-12-04 05:36:01.102563864
37.358657318138896,Male,170.6,68.4,Sedentary,23.48,1876.0,69.0,Maintain Weight,2024-12-04 14:22:08.670131432
47.38213447362362,Female,164.2,59.4,Very Active,22.02,2302.0,71.0,Maintain Weight,2024-12-04 23:08:16.237699000
18.0,Female,154.2,67.9,Sedentary,28.53,1759.0,76.0,Lose Weight,2024-12-05 07:54:23.805266568
38.20460319043111,Female,165.4,71.4,Sedentary,26.09,1711.0,81.0,Maintain Weight,2024-12-05 16:40:31.372834136
45.675569547481246,Male,165.8,54.4,Moderately Active,19.78,2196.0,78.0,Maintain Weight,2024-12-06 01:26:38.940401700
35.98740787130509,Female,164.7,59.8,Sedentary,22.06,1556.0,75.0,Maintain Weight,2024-12-06 10:12:46.507969268
47.78576450078421,Male,173.6,80.7,Sedentary,26.79,2138.0,72.0,Lose Weight,2024-12-06 18:58:54.075536836
28.792538598795534,Female,150.8,58.4,Sedentary,25.68,1442.0,82.0,Lose Weight,2024-12-07 03:45:01.643104404
51.912169282226955,Female,155.0,56.9,Sedentary,23.68,1370.0,66.0,Maintain Weight,2024-12-07 12:31:09.210671972
62.58677748343101,Male,169.4,63.2,Very Active,22.04,2553.0,59.0,Maintain Weight,2024-12-07 21:17:16.778239540
30.64593727472409,Male,174.6,87.7,Sedentary,28.78,2153.0,82.0,Lose Weight,2024-12-08 06:03:24.345807108
29.65396974319074,Female,160.3,57.7,Moderately Active,22.45,1957.0,68.0,Lose Weight,2024-12-08 14:49:31.913374676
52.44061372541241,Female,160.2,58.6,Very Active,22.82,2141.0,52.0,Maintain Weight,2024-12-08 23:35:39.480942244
53.95486574876855,Female,154.7,73.1,Moderately Active,30.51,2040.0,81.0,Lose Weight,2024-12-09 08:21:47.048509808
28.72567967416078,Male,183.7,68.0,Very Active,20.15,3020.0,61.0,Maintain Weight,2024-12-09 17:07:54.616077376
29.957758194849713,Male,171.8,54.9,Sedentary,18.59,1941.0,91.0,Maintain Weight,2024-12-10 01:54:02.183644944
31.618584693673913,Male,174.7,75.0,Very Active,24.57,2860.0,59.0,Maintain Weight,2024-12-10 10:40:09.751212512
18.866593867588676,Male,175.4,71.6,Sedentary,23.29,2182.0,73.0,Maintain Weight,2024-12-10 19:26:17.318780080
23.97617664218962,Male,180.9,75.4,Moderately Active,23.05,2704.0,72.0,Maintain Weight,2024-12-11 04:12:24.886347648
22.950310798975185,Male,159.3,54.9,Moderately Active,21.66,2087.0,68.0,Gain Weight,2024-12-11 12:58:32.453915216
25.78642921875046,Female,164.3,67.4,Sedentary,24.96,1687.0,71.0,Maintain Weight,2024-12-11 21:44:40.021482784
34.583781351358624,Female,163.5,77.0,Moderately Active,28.8,2186.0,80.0,Lose Weight,2024-12-12 06:30:47.589050352
37.81057679043825,Male,170.8,77.0,Moderately Active,26.41,2645.0,66.0,Lose Weight,2024-12-12 15:16:55.156617916
53.606005913768925,Female,160.8,76.2,Sedentary,29.45,1629.0,65.0,Lose Weight,2024-12-13 00:03:02.724185484
23.01975151113451,Female,157.5,50.4,Sedentary,20.34,1483.0,91.0,Lose Weight,2024-12-13 08:49:10.291753052
46.81186878171901,Male,176.5,64.0,Moderately Active,20.55,2482.0,66.0,Maintain Weight,2024-12-13 17:35:17.859320620
32.43213386929389,Female,168.3,45.0,Moderately Active,15.89,1812.0,66.0,Gain Weight,2024-12-14 02:21:25.426888188
34.40643548417081,Male,183.4,71.9,Very Active,21.38,3024.0,51.0,Maintain Weight,2024-12-14 11:07:32.994455756
43.097833905999245,Male,171.6,79.1,Moderately Active,26.87,2254.0,82.0,Maintain Weight,2024-12-14 19:53:40.562023324
21.527335741252415,Female,171.9,71.0,Very Active,24.03,2790.0,54.0,Gain Weight,2024-12-15 04:39:48.129590892
39.58891695420861,Male,161.9,61.1,Moderately Active,23.34,1984.0,70.0,Maintain Weight,2024-12-15 13:25:55.697158460
36.99742649855667,Male,179.3,83.3,Sedentary,25.91,2312.0,87.0,Lose Weight,2024-12-15 22:12:03.264726028
40.90941516809779,Male,170.6,67.6,Sedentary,23.24,2034.0,83.0,Maintain Weight,2024-12-16 06:58:10.832293592
38.470023726893814,Male,166.7,68.4,Moderately Active,24.61,2287.0,70.0,Maintain Weight,2024-12-16 15:44:18.399861160
64.46360167893073,Male,170.6,76.6,Moderately Active,26.3,2065.0,58.0,Lose Weight,2024-12-17 00:30:25.967428728
27.347120188984206,Male,173.7,59.0,Sedentary,19.54,2033.0,74.0,Lose Weight,2024-12-17 09:16:33.534996296
28.62803653997819,Male,170.8,79.3,Sedentary,27.2,2100.0,82.0,Lose Weight,2024-12-17 18:02:41.102563864
27.522313682902826,Male,159.6,63.3,Very Active,24.86,2570.0,56.0,Maintain Weight,2024-12-18 02:48:48.670131432
28.334274570076943,Female,159.1,57.6,Moderately Active,22.75,1782.0,71.0,Lose Weight,2024-12-18 11:34:56.237699000
27.351354472321788,Female,158.3,65.4,Moderately Active,26.1,2011.0,75.0,Lose Weight,2024-12-18 20:21:03.805266568
49.26819837329062,Female,164.9,88.3,Moderately Active,32.44,2125.0,77.0,Lose Weight,2024-12-19 05:07:11.372834136
52.04605097587826,Male,181.3,84.1,Sedentary,25.58,2227.0,70.0,Maintain Weight,2024-12-19 13:53:18.940401700
28.151044475006284,Male,183.9,93.3,Sedentary,27.57,2282.0,98.0,Maintain Weight,2024-12-19 22:39:26.507969268
25.011733122749256,Female,159.9,58.9,Sedentary,23.05,1648.0,86.0,Maintain Weight,2024-12-20 07:25:34.075536836
40.65698667663685,Female,161.2,69.4,Sedentary,26.73,1731.0,80.0,Lose Weight,2024-12-20 16:11:41.643104404
28.373323468628346,Female,166.4,70.3,Moderately Active,25.38,2360.0,78.0,Lose Weight,2024-12-21 00:57:49.210671972
42.59518181306613,Male,179.6,79.3,Moderately Active,24.58,2594.0,87.0,Lose Weight,2024-12-21 09:43:56.778239540
37.435076250215594,Female,150.5,47.5,Very Active,20.96,1912.0,53.0,Maintain Weight,2024-12-21 18:30:04.345807108
18.0,Female,169.9,67.6,Very Active,23.41,2549.0,59.0,Maintain Weight,2024-12-22 03:16:11.913374676
53.57006241596074,Male,167.0,88.9,Sedentary,31.85,2069.0,61.0,Lose Weight,2024-12-22 12:02:19.480942244
56.55053207714626,Female,162.4,66.9,Moderately Active,25.35,1897.0,71.0,Maintain Weight,2024-12-22 20:48:27.048509808
27.646535714187365,Male,173.6,81.0,Moderately Active,26.89,2711.0,73.0,Maintain Weight,2024-12-23 05:34:34.616077376
30.34758128076819,Male,175.0,68.9,Very Active,22.53,2853.0,60.0,Maintain Weight,2024-12-23 14:20:42.183644944
38.43038468869886,Male,179.2,93.1,Sedentary,29.0,2375.0,75.0,Maintain Weight,2024-12-23 23:06:49.751212512
39.0134814798443,Female,159.5,63.2,Moderately Active,24.84,1961.0,56.0,Maintain Weight,2024-12-24 07:52:57.318780080
42.902531272073965,Female,161.5,55.1,Moderately Active,21.15,1748.0,73.0,Maintain Weight,2024-12-24 16:39:04.886347648
59.1224544651962,Male,179.7,88.1,Sedentary,27.27,2189.0,92.0,Lose Weight,2024-12-25 01:25:12.453915216
32.87663327007141,Female,161.8,57.7,Sedentary,22.03,1529.0,75.0,Lose Weight,2024-12-25 10:11:20.021482784
25.420433065538553,Female,151.6,50.8,Moderately Active,22.1,1680.0,73.0,Maintain Weight,2024-12-25 18:57:27.589050352
18.448169263825672,Female,171.0,71.8,Moderately Active,24.57,2422.0,59.0,Lose Weight,2024-12-26 03:43:35.156617916
26.228839520696972,Female,162.2,71.6,Sedentary,27.19,1855.0,84.0,Lose Weight,2024-12-26 12:29:42.724185484
34.60247632551444,Male,169.9,59.0,Moderately Active,20.43,2137.0,67.0,Lose Weight,2024-12-26 21:15:50.291753052
56.53469436221345,Female,164.7,81.9,Sedentary,30.22,1752.0,74.0,Lose Weight,2024-12-27 06:01:57.859320620
28.788664411565943,Male,175.6,79.3,Moderately Active,25.72,2880.0,65.0,Lose Weight,2024-12-27 14:48:05.426888188
37.68545541966678,Male,178.2,73.6,Sedentary,23.18,2161.0,77.0,Gain Weight,2024-12-27 23:34:12.994455756
34.80292524712698,Female,167.7,56.0,Very Active,19.92,2402.0,62.0,Gain Weight,2024-12-28 08:20:20.562023324
49.26071928137701,Male,185.2,87.2,Sedentary,25.42,2190.0,70.0,Lose Weight,2024-12-28 17:06:28.129590892
65.32318911048347,Female,155.9,58.8,Sedentary,24.22,1293.0,77.0,Maintain Weight,2024-12-29 01:52:35.697158460
28.62957472495615,Female,164.8,71.9,Sedentary,26.45,1700.0,80.0,Lose Weight,2024-12-29 10:38:43.264726028
29.126726689781336,Male,179.9,79.5,Sedentary,24.55,2184.0,71.0,Maintain Weight,2024-12-29 19:24:50.832293592
47.52993052482886,Male,180.5,58.6,Moderately Active,17.98,2162.0,83.0,Gain Weight,2024-12-30 04:10:58.399861160
43.182697875515736,Male,175.6,75.4,Sedentary,24.45,1985.0,73.0,Gain Weight,2024-12-30 12:57:05.967428728
57.1604879088324,Male,184.9,76.5,Very Active,22.39,3016.0,57.0,Maintain Weight,2024-12-30 21:43:13.534996296
42.00713822391157,Female,160.4,73.4,Sedentary,28.53,1755.0,72.0,Lose Weight,2024-12-31 06:29:21.102563864
30.688494910555285,Female,167.1,64.8,Sedentary,23.21,1744.0,94.0,Gain Weight,2024-12-31 15:15:28.670131432
42.08785796830771,Female,149.2,72.9,Sedentary,32.71,1601.0,84.0,Lose Weight,2025-01-01 00:01:36.237699000
48.30444296699489,Male,177.9,58.1,Sedentary,18.35,1752.0,73.0,Gain Weight,2025-01-01 08:47:43.805266568
44.84578617436837,Male,169.0,89.2,Sedentary,31.24,2213.0,89.0,Lose Weight,2025-01-01 17:33:51.372834136
41.08728837328757,Male,184.8,79.7,Moderately Active,23.33,2454.0,71.0,Maintain Weight,2025-01-02 02:19:58.940401700
